平均價,新北市_風速,臺中市_風速,臺南市_風速,高雄市_風速,桃園市_風速,新竹縣_風速,苗栗縣_風速,南投縣_風速,彰化縣_風速,雲林縣_風速,嘉義市_風速,屏東縣_風速,宜蘭縣_風速,花蓮縣_風速,臺東縣_風速,color
30.0,1.5,1.2,3.6,2.8,2.6,0.2,2.0,0.6,0.8,1.3,2.2,3.7,3.1,1.1,1.9,"rgb(35,208,220)"
27.94090909090909,2.899999999999999,1.3000000000000005,2.8000000000000003,2.2,3.3,1.4,1.9,0.4,0.7999999999999999,1.5,1.6,5.4,2.899999999999999,0.9000000000000002,1.4,"rgb(22,220,233)"
27.435,2.6000000000000005,1.1,3.0,2.2,3.899999999999999,1.1999999999999995,1.8000000000000005,0.4,0.7999999999999999,1.4,1.6,7.599999999999999,1.9,1.1999999999999995,2.1000000000000005,"rgb(66,208,189)"
27.4075,2.3999999999999995,1.4,4.0,2.3000000000000003,3.5,1.5,1.6,0.5,1.0,1.4,2.3999999999999995,6.700000000000002,1.5,1.1,1.8000000000000005,"rgb(31,221,224)"
28.6325,3.0,2.8000000000000003,5.299999999999999,3.0,4.5,2.1000000000000005,3.2999999999999994,0.5999999999999999,1.4,1.1999999999999995,3.2999999999999994,8.5,3.8,1.4,3.0,"rgb(31,226,224)"
29.116363636363634,2.3999999999999995,1.0,3.100000000000001,2.0,2.2,1.1,1.3000000000000005,0.4,0.5999999999999999,1.3000000000000005,1.6999999999999995,6.9,1.1999999999999995,0.9000000000000002,1.6,"rgb(29,228,226)"
30.660999999999994,0.7000000000000001,1.9,4.4,2.8000000000000003,2.8999999999999995,1.6999999999999995,2.3000000000000003,0.5,0.9000000000000001,1.6999999999999995,2.8000000000000003,2.6000000000000005,2.1000000000000005,0.9000000000000001,1.6999999999999995,"rgb(50,215,205)"
30.0,1.8,2.6,5.0,2.2,4.4,2.6,3.7,0.5,1.3,1.8,3.4,7.6,1.8,1.5,2.0,"rgb(53,237,202)"
29.239999999999995,1.8000000000000005,1.3000000000000005,3.2999999999999994,2.3999999999999995,3.2,1.6,1.6999999999999995,0.4,0.7000000000000001,1.5,1.9,6.4,1.4,1.0,1.6999999999999995,"rgb(74,214,181)"
31.00909090909091,1.0,1.8000000000000005,4.0,3.399999999999999,3.2,0.9000000000000002,2.0,0.5999999999999999,0.9000000000000002,1.8000000000000005,2.6000000000000005,2.2,1.6,1.0,2.1000000000000005,"rgb(57,230,198)"
31.135,0.7000000000000001,2.6000000000000005,4.5,2.6000000000000005,3.6000000000000005,2.3999999999999995,3.2,0.4,1.1999999999999995,1.6999999999999995,3.1000000000000005,5.799999999999999,1.8000000000000005,1.3000000000000005,2.7,"rgb(49,241,206)"
31.721,1.1999999999999995,2.5,4.799999999999999,3.7,3.3,1.8000000000000005,2.7,0.5,1.1,1.4,3.5,4.1000000000000005,2.1000000000000005,1.4,1.9,"rgb(46,247,209)"
29.652500000000003,1.1999999999999995,2.8000000000000003,5.5,3.5,3.8,2.6000000000000005,3.5,0.4,1.3000000000000005,1.3000000000000005,3.600000000000001,5.1000000000000005,1.3000000000000005,1.3000000000000005,1.4,"rgb(53,245,202)"
30.620000000000005,0.7000000000000001,2.3999999999999995,4.700000000000001,3.3999999999999995,3.2,2.7,3.2,0.29999999999999993,1.1999999999999995,1.4,3.3,4.299999999999999,1.3000000000000005,1.1,1.6,"rgb(52,246,203)"
33.0,0.2,2.6,5.9,3.9,2.8,2.0,3.0,0.3,1.4,1.1,3.7,2.5,1.4,0.8,1.4,"rgb(51,246,204)"
29.705,1.0,2.1000000000000005,4.200000000000001,3.0,3.2,2.1000000000000005,2.8000000000000003,0.29999999999999993,1.1,1.3000000000000005,2.2,7.299999999999998,1.6999999999999995,0.7999999999999999,1.8000000000000005,"rgb(41,253,214)"
32.108181818181826,1.3000000000000005,0.5,2.6000000000000005,2.3000000000000003,2.6000000000000005,1.1,0.7000000000000001,0.29999999999999993,0.5,1.4,1.5,5.5,1.5,0.7000000000000001,1.1999999999999995,"rgb(52,242,203)"
31.11727272727273,1.9,1.1,2.8000000000000003,2.0,3.399999999999999,0.9000000000000002,1.5,0.29999999999999993,0.5,1.9,1.5,6.700000000000002,1.3000000000000005,0.9000000000000002,1.5,"rgb(50,239,205)"
31.266363636363646,0.5,1.0,2.8000000000000003,2.5,1.8000000000000005,0.0,1.0,0.4,0.5,1.4,1.5,4.299999999999999,0.9000000000000002,0.7000000000000001,1.1,"rgb(22,230,233)"
30.88,0.7999999999999999,1.6,4.0,3.0,3.0,0.2,2.6000000000000005,0.5,0.9000000000000002,1.1,2.3999999999999995,3.399999999999999,2.2,1.1999999999999995,2.0,"rgb(42,216,213)"
31.625,1.1999999999999995,2.8999999999999995,5.299999999999999,3.0,3.5,2.2,3.3,0.5,1.3000000000000005,1.6,3.6000000000000005,7.0,1.3000000000000005,1.5,2.7,"rgb(45,246,210)"
32.328,1.8000000000000005,1.9,3.6000000000000005,2.2,3.2,1.6,2.3000000000000003,0.29999999999999993,1.0,1.0,2.3999999999999995,7.299999999999999,1.9,1.4,1.9,"rgb(38,253,217)"
29.94666666666667,2.2,1.0,2.7,2.2,2.7,0.5999999999999999,1.1,0.4,0.5999999999999999,1.1,1.4,6.1000000000000005,1.3000000000000005,1.0,1.5,"rgb(31,250,224)"
30.725454545454546,0.9000000000000002,0.7000000000000001,2.0,1.8000000000000005,1.1,0.0,1.0,0.4,0.5,1.4,1.4,3.899999999999999,1.9,0.9000000000000002,1.1,"rgb(18,235,237)"
32.307272727272725,0.9000000000000002,0.7999999999999999,2.2,2.2,1.1999999999999995,0.9000000000000002,0.9000000000000002,0.5999999999999999,1.0,1.6999999999999995,2.0,3.399999999999999,2.2,0.7999999999999999,1.0,"rgb(20,213,235)"
31.222999999999995,1.5,2.0,4.1000000000000005,2.5,3.3999999999999995,1.9,2.7,0.5999999999999999,1.1,1.3000000000000005,2.3999999999999995,3.1000000000000005,2.3999999999999995,1.4,1.9,"rgb(35,212,220)"
31.66363636363636,1.8000000000000005,1.9,3.8,3.2,4.1000000000000005,1.9,2.899999999999999,0.5,1.1,1.6,2.7,3.8,1.5,1.3000000000000005,1.3000000000000005,"rgb(59,228,196)"
31.39272727272727,2.1000000000000005,1.3000000000000005,2.7,2.3999999999999995,3.0,1.5,1.8000000000000005,0.4,0.7000000000000001,1.1999999999999995,1.6999999999999995,5.700000000000002,1.4,1.3000000000000005,1.8000000000000005,"rgb(27,236,228)"
31.638,0.8,0.9,2.9,2.1,1.0,0.7,0.8,0.3,0.6,1.3,1.7,2.3,1.3,0.9,0.8,"rgb(17,228,238)"
29.275,0.3,1.7,3.8,2.6,2.8,1.2,2.0,0.7,0.9,1.4,2.4,2.0,2.0,1.1,1.9,"rgb(42,216,213)"
34.0,1.3,1.6,4.0,2.3,3.3,1.0,2.6,0.6,1.0,1.4,2.1,7.1,1.4,1.4,1.3,"rgb(25,234,230)"
32.21181818181818,1.1999999999999995,0.7999999999999999,3.0,2.8000000000000003,1.3000000000000005,1.1,0.9000000000000002,0.5,0.4,1.1999999999999995,1.8000000000000005,4.200000000000001,1.9,1.1,1.3000000000000005,"rgb(19,222,236)"
30.6625,0.5,0.5,2.2,1.8000000000000005,1.4,0.5,1.4,0.29999999999999993,0.5999999999999999,1.5,1.3000000000000005,1.8000000000000005,1.6999999999999995,1.1,1.8000000000000005,"rgb(49,204,206)"
32.32,1.5,0.7000000000000001,2.0,1.6999999999999995,2.0,0.1,0.9000000000000002,0.5,0.4,1.3000000000000005,1.0,3.899999999999999,1.5,0.9000000000000002,1.8000000000000005,"rgb(31,196,224)"
29.286666666666665,0.7000000000000001,0.7999999999999999,1.8000000000000005,1.4,1.1999999999999995,0.0,1.1,0.5,0.4,1.5,1.4,1.8000000000000005,1.3000000000000005,0.9000000000000002,0.9000000000000002,"rgb(53,169,202)"
31.0125,1.0,1.2,1.4,1.6999999999999995,1.3,0.3,1.3,0.4,0.7000000000000001,1.6999999999999995,1.2,1.3,1.6,1.0,1.4,"rgb(55,167,200)"
33.97142857142857,0.7000000000000001,0.9000000000000001,2.2,1.5,1.0,0.3,1.0,0.4,0.6,2.0,1.0,2.0,1.2,1.1,1.0,"rgb(55,167,200)"
35.0,1.3,1.4,3.2,2.9,2.8,1.2,2.7,0.4,1.0,1.8,1.8,2.6,2.7,1.8,2.5,"rgb(40,194,215)"
31.71,2.0,1.9,3.6,2.3,4.1,2.0,3.0,0.6,1.0,1.2,2.2,7.099999999999999,1.5,1.6000000000000003,1.9,"rgb(35,223,220)"
32.51333333333333,1.5,1.5,3.1,2.6,2.4,1.3999999999999997,1.5,0.5,0.8000000000000002,1.1,2.0,3.2000000000000006,1.8,1.2,1.3999999999999997,"rgb(33,212,222)"
30.47909090909091,1.3000000000000005,2.8000000000000003,6.1000000000000005,4.0,3.2,1.6999999999999995,2.899999999999999,0.5,1.4,1.6999999999999995,4.200000000000001,3.3,3.100000000000001,1.4,2.7,"rgb(56,231,199)"
30.47272727272728,0.7999999999999999,2.3000000000000003,3.8,2.3000000000000003,4.1000000000000005,2.0,3.100000000000001,0.2,1.1999999999999995,1.3000000000000005,2.8000000000000003,7.6,2.1000000000000005,1.1,1.6,"rgb(33,248,222)"
30.469166666666666,2.1000000000000005,1.0,2.0,1.8000000000000005,2.8000000000000003,1.5,1.4,0.5,0.7999999999999999,1.1999999999999995,1.4,5.700000000000002,2.2,1.4,2.3000000000000003,"rgb(31,247,224)"
31.440000000000005,2.3000000000000003,0.7999999999999999,2.1000000000000005,2.2,1.6999999999999995,1.3000000000000005,0.9000000000000001,0.5,0.5999999999999999,1.1,1.1999999999999995,3.7,2.3000000000000003,1.3000000000000005,1.6999999999999995,"rgb(22,242,233)"
31.5,1.6,0.7,1.7,2.1,1.0,1.6,1.1,0.5,0.5,1.5,1.1,4.7,2.0,1.3,1.2,"rgb(18,231,237)"
30.138181818181817,0.9000000000000002,0.7999999999999999,1.9,2.3000000000000003,0.7999999999999999,1.3000000000000005,1.0,0.5,0.5,1.1999999999999995,1.3000000000000005,3.399999999999999,2.2,1.4,1.3000000000000005,"rgb(17,219,238)"
28.10166666666667,0.9000000000000002,0.5999999999999999,1.3000000000000005,1.8000000000000005,0.5999999999999999,1.1,0.9000000000000002,0.4,0.5,1.6999999999999995,0.7999999999999999,3.8,1.6999999999999995,1.0,1.0,"rgb(20,211,235)"
29.171818181818185,0.9000000000000002,0.7000000000000001,2.2,2.2,1.1,1.0,1.0,0.4,0.5999999999999999,1.6999999999999995,1.8000000000000005,4.0,1.5,0.9000000000000002,1.0,"rgb(134,136,121)"
28.17363636363636,1.4,1.5,3.3,2.7,2.2,1.5,1.8000000000000005,0.5,0.7999999999999999,1.6,1.8000000000000005,2.6000000000000005,2.3999999999999995,1.3000000000000005,1.9,"rgb(40,199,215)"
27.439166666666665,2.3000000000000003,1.4,3.100000000000001,2.3999999999999995,3.399999999999999,1.1999999999999995,2.1000000000000005,0.5999999999999999,0.7000000000000001,1.1999999999999995,2.0,4.9,2.2,1.4,1.8000000000000005,"rgb(28,214,227)"
28.53,0.7999999999999999,0.7999999999999999,2.2,2.1,1.1,1.2,0.9000000000000001,0.4,0.5,1.3,1.3,2.5,1.8000000000000005,1.3,1.1,"rgb(20,207,235)"
31.15,1.0,1.1,2.2,1.9,1.3,1.2,1.2,0.5,0.8,1.4,1.7,1.9,2.5,1.4,1.1,"rgb(54,169,201)"
27.62181818181818,1.0,1.6,3.399999999999999,3.399999999999999,1.9,1.1,1.6,0.5999999999999999,0.7999999999999999,1.6999999999999995,2.3999999999999995,1.9,3.7,1.5,2.1000000000000005,"rgb(52,206,203)"
25.52076923076923,0.9000000000000002,2.7,6.4,4.700000000000001,2.0,1.3000000000000005,2.3000000000000003,0.4,1.1999999999999995,1.6,4.700000000000001,2.7,4.0,1.5,2.7,"rgb(39,214,216)"
26.37727272727273,1.5,1.3000000000000005,2.8000000000000003,2.2,2.2,1.8000000000000005,2.2,0.5,0.9000000000000002,1.4,1.6,4.700000000000001,2.8000000000000003,1.1,1.8000000000000005,"rgb(24,231,231)"
26.204166666666666,1.1999999999999995,1.3000000000000005,2.0,2.0,1.9,1.5,1.4,0.5999999999999999,0.7000000000000001,1.4,1.5,4.0,2.1000000000000005,1.3000000000000005,1.5,"rgb(17,233,238)"
24.485,2.5,0.7999999999999999,1.9,2.1000000000000005,1.5,1.6,1.1,0.5,0.7999999999999999,1.6999999999999995,1.3000000000000005,3.600000000000001,2.0,1.1999999999999995,1.4,"rgb(15,232,240)"
25.034000000000002,2.8000000000000003,0.7999999999999999,2.0,2.1000000000000005,1.1999999999999995,1.4,1.1999999999999995,0.4,0.9000000000000001,1.6,1.5,4.200000000000001,2.2,1.1,1.3000000000000005,"rgb(13,227,242)"
28.0,1.4,1.1,2.3,2.0,1.4,1.2,1.1,0.5,0.8,1.2,1.7,2.3,2.0,1.4,1.0,"rgb(17,216,238)"
24.72909090909091,1.1999999999999995,1.3000000000000005,2.8000000000000003,2.3000000000000003,1.9,1.4,1.6999999999999995,0.4,0.7999999999999999,1.4,1.8000000000000005,1.9,2.0,1.1999999999999995,1.1999999999999995,"rgb(41,181,214)"
23.364615384615387,1.1,1.1,2.5,1.8000000000000005,2.0,1.1999999999999995,1.6,0.5,0.5999999999999999,1.3000000000000005,1.3000000000000005,2.8,1.8000000000000005,1.1999999999999995,1.6,"rgb(45,178,210)"
25.733636363636364,1.4,0.7999999999999999,2.3000000000000003,2.0,1.4,1.3000000000000005,1.0,0.5,0.5,1.4,1.1,3.600000000000001,1.9,1.1999999999999995,1.6,"rgb(47,171,208)"
25.16,2.0,1.0,1.8000000000000005,1.9,2.6000000000000005,1.5,1.5,0.5,0.5999999999999999,1.1999999999999995,1.5,5.200000000000001,2.0,1.1,2.1000000000000005,"rgb(42,190,213)"
25.03818181818182,2.3999999999999995,0.9000000000000002,2.7,1.8000000000000005,2.899999999999999,1.3000000000000005,1.0,0.5,0.7000000000000001,1.0,1.6,5.5,2.0,1.4,2.2,"rgb(42,183,213)"
23.009,1.6,0.7999999999999999,2.1000000000000005,2.1000000000000005,1.6,1.3000000000000005,0.9000000000000001,0.29999999999999993,0.7999999999999999,0.7999999999999999,2.1000000000000005,4.5,2.3999999999999995,1.3000000000000005,1.4,"rgb(49,170,206)"
25.0,1.0,0.9,1.5,2.2,1.3,1.4,1.2,0.4,0.9,0.8,1.4,3.0,2.1,1.3,1.3,"rgb(51,167,204)"
22.68333333333333,1.1999999999999995,0.7999999999999999,1.8000000000000005,2.0,1.1999999999999995,1.0,1.1,0.4,0.5,1.1999999999999995,1.1999999999999995,2.3999999999999995,2.2,1.1999999999999995,1.1,"rgb(50,165,205)"
23.64636363636364,0.5999999999999999,0.7999999999999999,2.2,1.8000000000000005,0.7999999999999999,1.1999999999999995,1.0,0.5,0.5,1.1999999999999995,1.3000000000000005,2.5,2.1000000000000005,1.3000000000000005,1.0,"rgb(52,163,203)"
20.485,0.9,1.0,1.8,2.4,1.1,1.3,1.1,0.3,0.5,1.0,1.0,2.3,1.8,1.4,1.1,"rgb(57,157,198)"
32.42,1.5,2.3,4.2,3.4,2.8,2.0,2.8,0.6,1.2,1.3,3.2,3.5,2.8,1.8,2.4,"rgb(39,203,216)"
22.872,0.7999999999999999,1.9,5.0,2.5,2.2,1.9,3.0,0.2,1.3000000000000005,1.4,2.8999999999999995,8.299999999999999,2.0,1.1999999999999995,2.0,"rgb(41,245,214)"
23.003,1.8000000000000005,1.1,2.5,2.3000000000000003,1.9,1.1999999999999995,1.4,0.29999999999999993,0.7000000000000001,1.4,1.6,5.700000000000001,1.9,1.3000000000000005,1.9,"rgb(18,235,237)"
30.8,1.1,0.9,1.9,2.2,1.4,1.2,1.0,0.4,0.6,1.2,1.5,4.1,1.9,1.4,1.4,"rgb(14,221,241)"
22.040000000000006,0.9000000000000002,0.9000000000000002,1.6,1.8000000000000005,1.1999999999999995,1.3000000000000005,0.9000000000000002,0.4,0.7000000000000001,1.6,1.5,3.2,2.2,1.3000000000000005,1.1999999999999995,"rgb(44,169,211)"
21.55636363636364,0.5999999999999999,1.1,2.0,1.6,0.9000000000000002,1.0,1.0,0.5,0.5999999999999999,1.1,1.6,1.9,1.8000000000000005,1.3000000000000005,1.5,"rgb(60,153,195)"
21.31692307692308,0.4,1.3000000000000005,2.6000000000000005,1.6,1.1999999999999995,0.9000000000000002,1.4,0.4,1.1999999999999995,1.5,2.1000000000000005,1.9,1.6999999999999995,1.5,1.1999999999999995,"rgb(65,148,190)"
20.119166666666672,0.7000000000000001,1.1,2.8000000000000003,2.7,0.9000000000000002,0.9000000000000002,1.0,0.5,0.9000000000000002,1.6999999999999995,2.1000000000000005,2.5,2.2,1.1999999999999995,1.3000000000000005,"rgb(66,146,189)"
19.58333333333333,0.9000000000000002,1.5,2.8000000000000003,2.6000000000000005,2.5,1.5,3.2,0.5,1.0,1.5,2.2,2.0,2.2,1.5,1.8000000000000005,"rgb(73,132,182)"
20.706,2.3999999999999995,2.2,3.6000000000000005,3.2,3.3,1.6,2.8000000000000003,0.5999999999999999,1.1,1.5,2.1000000000000005,4.9,3.8,2.2,2.3000000000000003,"rgb(54,213,201)"
20.0,1.8,1.4,2.9,2.2,2.9,1.4,1.7,0.5,0.8,1.5,1.5,4.8,1.5,1.3,1.8,"rgb(46,201,209)"
20.16636363636364,0.5,1.5,4.1000000000000005,3.0,1.8000000000000005,1.1,1.9,0.4,0.7999999999999999,1.1999999999999995,2.2,4.1000000000000005,1.1999999999999995,1.6,1.4,"rgb(54,216,201)"
19.62363636363636,2.1000000000000005,0.9000000000000002,2.2,2.1000000000000005,1.6,1.1999999999999995,1.1999999999999995,0.5,0.5999999999999999,1.0,0.9000000000000002,3.399999999999999,1.4,1.1,0.7999999999999999,"rgb(44,172,211)"
20.48818181818182,1.6,0.7999999999999999,1.8000000000000005,2.3999999999999995,1.1999999999999995,1.1999999999999995,1.0,0.29999999999999993,0.5,1.0,1.0,3.7,1.6,1.3000000000000005,1.6,"rgb(47,164,208)"
20.21,1.5,0.7000000000000001,1.8000000000000005,2.6000000000000005,1.4,1.1999999999999995,1.0,0.29999999999999993,0.5999999999999999,1.1999999999999995,1.1999999999999995,4.4,1.5,1.0,1.6999999999999995,"rgb(44,165,211)"
19.11818181818182,0.9000000000000002,0.9000000000000002,1.9,1.9,0.9000000000000002,0.9000000000000002,0.9000000000000002,0.4,0.5,1.1999999999999995,1.1,2.899999999999999,1.6999999999999995,1.3000000000000005,1.3000000000000005,"rgb(53,157,202)"
19.455,0.5999999999999999,0.5999999999999999,1.6,1.6999999999999995,0.9000000000000001,1.0,0.7999999999999999,0.4,0.5999999999999999,1.1999999999999995,0.9000000000000001,3.2,1.6,1.3000000000000005,1.1,"rgb(87,142,168)"
17.0,0.9,1.1,4.0,3.1,1.2,1.2,1.4,0.5,1.0,2.0,2.4,2.8,1.8,1.4,1.7,"rgb(100,132,155)"
17.78818181818182,1.0,1.1,2.7,2.3999999999999995,2.5,1.3000000000000005,2.7,0.1,0.7000000000000001,1.9,2.3000000000000003,2.3000000000000003,1.5,1.9,2.3000000000000003,"rgb(120,153,135)"
17.62181818181818,1.9,1.6,2.0,1.6999999999999995,2.6000000000000005,1.6,2.3000000000000003,0.4,0.9000000000000002,1.0,1.1,4.1000000000000005,1.4,1.8000000000000005,1.6,"rgb(46,169,209)"
17.438181818181818,1.1999999999999995,0.7000000000000001,2.3000000000000003,2.3000000000000003,1.6,1.1999999999999995,1.1,0.29999999999999993,0.5999999999999999,0.9000000000000002,1.0,3.3,1.5,1.1999999999999995,1.0,"rgb(47,164,208)"
18.235,1.3000000000000005,1.1,2.3000000000000003,2.3000000000000003,1.4,1.0,1.1999999999999995,0.5,0.7000000000000001,1.1,1.0,2.3000000000000003,1.6,1.3000000000000005,1.5,"rgb(50,160,205)"
18.405454545454546,1.0,0.9000000000000002,1.5,1.9,1.1,0.9000000000000002,0.9000000000000002,0.2,0.5,1.0,0.9000000000000002,3.399999999999999,1.1999999999999995,1.3000000000000005,1.1999999999999995,"rgb(46,161,209)"
17.849999999999994,0.5,0.9000000000000002,1.9,1.6999999999999995,1.3000000000000005,1.0,1.0,0.29999999999999993,0.5999999999999999,1.1,1.3000000000000005,1.9,1.5,1.1999999999999995,0.7999999999999999,"rgb(64,147,191)"
16.0,0.5,0.9,2.0,1.7,1.1,0.9,1.0,0.4,0.7,1.0,1.3,1.8,1.7,1.2,0.7,"rgb(61,147,194)"
18.211,0.29999999999999993,1.5,2.7,2.2,1.3000000000000005,1.0,1.6999999999999995,0.4,0.9000000000000001,1.1999999999999995,2.2,2.5,1.6999999999999995,1.4,1.1,"rgb(66,142,189)"
17.95909090909091,1.0,1.6999999999999995,2.5,2.2,2.0,1.6999999999999995,3.0,0.4,1.0,1.6,2.0,1.6,1.9,1.4,1.6,"rgb(72,136,183)"
16.967272727272725,2.5,1.5,3.0,2.6000000000000005,3.0,1.6999999999999995,2.0,0.5999999999999999,0.7999999999999999,1.0,1.6,5.1000000000000005,2.7,1.6999999999999995,2.5,"rgb(44,183,211)"
16.516363636363636,2.3000000000000003,0.7999999999999999,2.0,1.9,2.3999999999999995,1.1999999999999995,1.0,0.29999999999999993,0.5999999999999999,1.3000000000000005,2.1000000000000005,5.4,1.1999999999999995,1.1999999999999995,1.6999999999999995,"rgb(43,166,212)"
16.455454545454543,0.7000000000000001,1.1999999999999995,2.1000000000000005,2.0,1.0,1.1,1.6,0.4,0.7999999999999999,1.1,1.1,3.600000000000001,2.0,1.1,1.1,"rgb(49,158,206)"
15.888888888888891,0.9000000000000001,1.8000000000000005,3.7,2.3000000000000003,2.0,1.3,3.1000000000000005,0.5,1.3,1.8000000000000005,3.3000000000000003,2.5,1.9,1.5,2.1,"rgb(72,135,183)"
21.29,0.6,2.3,3.0,1.1,3.2,2.1,3.8,0.4,1.5,2.2,3.0,2.0,1.3,1.2,1.6,"rgb(91,120,164)"
15.47,1.1,1.3000000000000005,2.2,1.4,2.8000000000000003,1.9,2.3000000000000003,0.29999999999999993,1.1,1.9,2.0,1.9,2.1000000000000005,1.4,1.6,"rgb(134,131,121)"
15.93909090909091,1.1999999999999995,1.1,1.6999999999999995,2.0,2.7,1.1,2.1000000000000005,0.29999999999999993,0.5999999999999999,1.1,1.1999999999999995,5.200000000000001,1.1999999999999995,1.5,1.4,"rgb(130,138,125)"
16.690833333333334,2.3000000000000003,1.4,1.9,1.6999999999999995,2.899999999999999,1.4,2.0,0.5999999999999999,0.7000000000000001,1.0,1.3000000000000005,5.299999999999999,2.2,1.4,1.6,"rgb(42,175,213)"
