平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color
40.96,9.900000000000002,8.0,7.200000000000001,5.700000000000001,5.9,6.799999999999999,5.299999999999999,3.3,4.6000000000000005,5.1000000000000005,7.6,11.900000000000002,7.1,4.799999999999999,8.799999999999997,"rgb(63,42,192)"
43.87777777777778,5.700000000000001,11.7,11.599999999999998,8.5,13.0,13.8,10.900000000000002,4.1000000000000005,7.899999999999999,6.6000000000000005,10.900000000000002,8.700000000000001,9.6,5.0,8.1,"rgb(73,54,182)"
43.0,6.8,11.1,11.3,8.1,13.4,15.6,11.5,3.4,8.7,4.8,11.6,20.8,6.8,7.7,12.4,"rgb(87,64,168)"
44.31111111111111,8.200000000000001,12.8,14.900000000000002,9.7,12.8,16.7,11.599999999999998,4.0,8.6,6.5,12.5,28.4,5.6000000000000005,8.5,15.900000000000002,"rgb(104,66,151)"
43.77777777777778,8.0,8.0,11.5,6.9,12.099999999999998,23.0,16.5,3.1000000000000005,6.700000000000001,4.4,9.2,25.800000000000004,7.200000000000001,6.299999999999999,16.3,"rgb(76,69,179)"
43.3,6.0,5.700000000000001,8.200000000000001,7.200000000000001,12.3,13.099999999999998,4.7,3.7,5.2,5.6000000000000005,8.0,16.099999999999998,6.4,7.200000000000001,9.6,"rgb(65,58,190)"
43.32222222222222,7.700000000000001,7.200000000000001,8.9,7.200000000000001,12.2,12.099999999999998,7.6,4.8,5.799999999999999,6.0,8.200000000000001,16.099999999999998,10.5,4.8,9.0,"rgb(69,53,186)"
45.522222222222226,8.0,13.2,14.5,9.3,9.7,19.1,14.8,4.0,11.2,4.4,13.8,22.0,11.5,8.1,12.599999999999998,"rgb(73,69,182)"
44.655555555555544,12.599999999999998,6.799999999999999,8.4,7.700000000000001,13.7,18.7,6.4,3.3999999999999995,7.299999999999999,3.5,11.0,19.2,13.099999999999998,6.799999999999999,12.2,"rgb(69,64,186)"
48.0,9.1,9.0,10.8,10.2,0.0,12.7,7.4,4.1,7.4,3.9,9.7,8.9,11.4,4.7,8.2,"rgb(64,49,191)"
43.35555555555556,9.1,11.0,16.099999999999998,8.200000000000001,12.400000000000002,17.3,13.5,2.8000000000000003,7.799999999999999,3.6000000000000005,12.8,22.6,7.799999999999999,5.9,7.5,"rgb(74,69,181)"
43.88888888888889,6.0,10.2,10.8,6.799999999999999,13.5,17.900000000000006,11.3,3.9,8.799999999999997,4.3,9.0,21.6,8.9,6.0,10.7,"rgb(73,68,182)"
43.944444444444436,10.7,5.4,8.200000000000001,7.899999999999999,11.3,7.200000000000001,5.3,3.3999999999999995,3.7,3.8,7.200000000000001,17.400000000000002,6.9,4.9,9.4,"rgb(64,55,191)"
43.977777777777774,9.9,4.9,7.899999999999999,7.0,6.5,6.799999999999999,4.2,3.7,4.1000000000000005,5.4,8.5,15.400000000000002,12.099999999999998,6.1000000000000005,9.3,"rgb(72,36,183)"
45.25555555555556,6.799999999999999,7.200000000000001,14.099999999999998,10.1,6.1000000000000005,6.6000000000000005,4.9,4.8,4.6000000000000005,6.4,12.400000000000002,12.8,8.799999999999997,4.7,7.700000000000001,"rgb(77,29,178)"
44.6,7.1000000000000005,10.8,9.6,6.1000000000000005,13.900000000000002,16.2,9.8,3.6000000000000005,6.9,4.9,8.200000000000001,14.900000000000002,7.799999999999999,5.5,13.7,"rgb(85,56,170)"
44.88888888888889,7.399999999999999,7.299999999999999,7.299999999999999,6.0,13.7,15.099999999999998,7.799999999999999,3.6000000000000005,5.2,5.0,7.1000000000000005,16.400000000000002,8.4,7.799999999999999,9.7,"rgb(80,52,175)"
44.4875,6.799999999999999,5.6000000000000005,6.4,6.5,7.6,6.0,4.5,4.2,4.0,4.1000000000000005,6.5,13.7,6.5,4.8,8.4,"rgb(74,30,181)"
43.96666666666667,5.5,5.6000000000000005,7.799999999999999,7.1000000000000005,7.899999999999999,6.9,4.7,4.5,3.9,4.9,6.799999999999999,12.3,6.9,4.6000000000000005,7.299999999999999,"rgb(76,28,179)"
43.1875,4.9,5.6000000000000005,6.1000000000000005,5.799999999999999,6.0,5.0,3.3999999999999995,3.9,3.2,5.3,6.1000000000000005,8.9,5.2,4.2,6.299999999999999,"rgb(79,28,176)"
42.6875,9.6,6.200000000000001,7.0,5.6000000000000005,11.3,10.900000000000002,4.4,2.2,4.3,4.8,6.200000000000001,21.5,8.299999999999999,3.9,7.6,"rgb(159,63,96)"
44.04444444444446,5.5,5.5,12.400000000000002,8.299999999999999,1.4,5.3,5.5,3.2,3.5,6.799999999999999,5.799999999999999,8.9,5.3,4.8,10.4,"rgb(127,14,128)"
44.1,3.0,6.299999999999999,8.200000000000001,8.9,3.5,4.0,3.8,2.4,4.1000000000000005,4.9,7.399999999999999,9.4,4.7,5.3,7.0,"rgb(126,12,129)"
44.56666666666667,6.299999999999999,7.399999999999999,9.4,7.5,13.2,13.599999999999998,9.1,3.6000000000000005,5.2,4.9,6.9,20.8,9.3,6.299999999999999,11.900000000000002,"rgb(114,53,141)"
43.76666666666667,6.799999999999999,10.0,11.900000000000002,6.6000000000000005,15.3,14.8,9.6,2.3000000000000003,5.6000000000000005,6.9,8.299999999999999,14.0,5.3,6.299999999999999,10.1,"rgb(170,47,85)"
45.0,6.6,9.6,13.2,9.4,13.7,15.9,14.3,2.7,7.6,5.3,10.8,18.1,8.8,7.3,9.1,"rgb(101,63,154)"
42.75555555555556,3.0,8.700000000000001,11.599999999999998,8.9,11.7,13.900000000000002,11.900000000000002,1.8000000000000005,4.7,3.5,8.1,14.7,8.5,4.9,6.6000000000000005,"rgb(99,63,156)"
42.95555555555556,2.4,8.6,8.200000000000001,6.0,10.5,9.6,7.6,4.1000000000000005,6.200000000000001,4.8,7.0,9.6,4.6000000000000005,3.0,7.700000000000001,"rgb(109,59,146)"
42.433333333333344,6.299999999999999,9.5,9.8,8.700000000000001,12.400000000000002,13.5,10.2,2.4,7.5,6.9,8.4,11.099999999999998,8.299999999999999,5.4,11.400000000000002,"rgb(111,61,144)"
42.07777777777778,6.799999999999999,10.4,11.0,7.700000000000001,12.599999999999998,14.0,8.700000000000001,3.7,6.299999999999999,4.0,9.3,16.599999999999998,8.299999999999999,3.6000000000000005,9.7,"rgb(106,61,149)"
44.0,11.0,5.8,6.6,5.5,7.6,6.0,5.2,4.4,3.3,6.7,5.6,16.2,4.8,2.3,9.2,"rgb(70,37,185)"
45.0,5.2,6.5,7.5,8.5,5.6,6.7,6.6,4.1,5.2,3.4,7.1,9.3,5.2,5.4,4.9,"rgb(87,21,168)"
42.6,6.299999999999999,7.6,11.099999999999998,6.6000000000000005,9.7,11.099999999999998,7.399999999999999,4.9,5.5,4.8,10.6,8.1,13.3,6.200000000000001,13.900000000000002,"rgb(111,45,144)"
42.875,6.799999999999999,10.900000000000002,19.1,13.599999999999998,12.099999999999998,12.3,8.700000000000001,2.8000000000000003,9.3,5.799999999999999,12.3,10.2,8.9,5.6000000000000005,14.0,"rgb(118,59,137)"
41.99999999999999,7.399999999999999,11.5,13.599999999999998,8.9,11.2,13.599999999999998,10.7,5.3,8.200000000000001,5.700000000000001,11.2,18.3,12.099999999999998,5.4,10.8,"rgb(71,68,184)"
41.36666666666667,8.799999999999997,6.200000000000001,6.9,7.5,14.7,16.8,8.6,4.9,5.4,4.3,7.700000000000001,18.3,9.3,6.299999999999999,9.4,"rgb(67,64,188)"
41.57777777777777,8.799999999999997,7.1000000000000005,10.0,9.9,9.1,6.1000000000000005,5.6000000000000005,4.9,4.9,4.8,7.799999999999999,13.900000000000002,9.0,5.1000000000000005,10.0,"rgb(62,51,193)"
41.53333333333333,9.9,6.799999999999999,9.8,9.5,7.799999999999999,6.700000000000001,5.1000000000000005,3.9,4.9,5.6000000000000005,8.6,16.599999999999998,8.4,5.3,8.0,"rgb(63,44,192)"
46.0,14.8,5.6,7.3,7.7,11.6,7.8,6.8,4.0,3.5,5.2,6.8,16.6,12.6,5.3,7.7,"rgb(65,39,190)"
42.744444444444454,7.399999999999999,6.299999999999999,7.399999999999999,7.200000000000001,5.700000000000001,6.1000000000000005,4.9,4.1000000000000005,3.9,4.2,6.5,13.3,7.299999999999999,7.200000000000001,5.9,"rgb(77,22,178)"
43.1,6.0,6.700000000000001,8.1,7.799999999999999,6.299999999999999,7.1000000000000005,4.6000000000000005,3.7,4.6000000000000005,3.8,7.700000000000001,9.9,5.5,5.0,4.9,"rgb(86,18,169)"
43.32222222222222,6.6000000000000005,6.9,7.200000000000001,6.299999999999999,10.3,8.6,7.0,3.8,5.0,4.6000000000000005,7.0,10.4,9.5,6.5,9.6,"rgb(86,21,169)"
44.477777777777774,8.5,9.7,9.9,9.4,7.5,7.700000000000001,5.0,5.3,5.5,4.9,11.099999999999998,11.8,7.200000000000001,4.2,4.7,"rgb(88,20,167)"
44.555555555555564,5.700000000000001,6.0,8.4,5.5,7.200000000000001,7.899999999999999,7.899999999999999,3.5,4.3,4.6000000000000005,5.799999999999999,6.6000000000000005,5.6000000000000005,5.4,3.9,"rgb(117,12,138)"
44.9875,7.700000000000001,8.799999999999997,10.7,8.1,11.599999999999998,7.899999999999999,7.6,3.3999999999999995,6.6000000000000005,4.5,8.5,14.5,8.799999999999997,8.1,12.7,"rgb(106,48,149)"
48.0,6.0,10.0,8.2,5.6,12.9,13.4,7.1,0.0,6.5,4.6,8.1,15.2,5.6,5.5,6.6,"rgb(103,54,152)"
46.03333333333333,5.5,6.700000000000001,8.9,8.0,9.3,5.3,4.6000000000000005,3.9,5.0,4.7,7.5,6.299999999999999,6.200000000000001,5.3,4.1000000000000005,"rgb(110,48,145)"
45.37000000000001,7.4,8.299999999999999,11.3,10.400000000000002,12.599999999999998,16.5,9.5,2.8999999999999995,6.5,4.0,7.5,19.800000000000004,10.099999999999998,6.5,12.8,"rgb(90,54,165)"
45.72222222222222,5.2,7.299999999999999,10.4,7.6,12.2,10.3,8.1,2.7,5.9,4.5,8.1,16.7,4.8,4.7,7.0,"rgb(112,58,143)"
46.2,6.0,8.200000000000001,9.7,9.0,11.400000000000002,11.5,7.6,3.5,0.0,4.5,9.0,18.2,4.9,7.1000000000000005,8.799999999999997,"rgb(112,65,143)"
47.111111111111114,5.2,7.200000000000001,10.0,8.4,5.6000000000000005,7.1000000000000005,6.299999999999999,2.5,5.0,6.5,8.4,7.1000000000000005,15.099999999999998,4.7,10.6,"rgb(115,53,140)"
47.62222222222222,6.799999999999999,10.1,11.3,8.4,11.400000000000002,15.0,11.2,1.9,6.799999999999999,4.5,8.5,15.7,10.7,7.299999999999999,10.900000000000002,"rgb(85,60,170)"
49.0,7.7,5.1,5.5,5.1,13.3,10.2,4.9,1.6,3.3,3.4,5.3,17.9,5.2,4.6,7.9,"rgb(68,50,187)"
47.35555555555555,12.400000000000002,6.6000000000000005,7.5,7.399999999999999,8.4,5.3,4.5,3.2,3.8,4.5,5.2,17.900000000000006,4.3,3.1000000000000005,6.9,"rgb(65,38,190)"
47.82222222222222,8.5,5.0,10.4,11.2,5.3,5.5,5.6000000000000005,2.8000000000000003,4.4,9.5,6.6000000000000005,17.599999999999994,5.3,5.799999999999999,9.3,"rgb(156,35,99)"
49.2,7.700000000000001,8.599999999999998,12.5,11.400000000000002,9.5,10.7,8.200000000000001,5.4,6.299999999999999,7.799999999999999,9.400000000000002,18.300000000000004,11.3,10.0,17.0,"rgb(122,54,133)"
48.7,7.1,9.400000000000002,9.8,7.4,11.3,10.7,9.8,3.6000000000000005,6.9,3.8,8.0,18.1,8.0,4.6000000000000005,10.2,"rgb(69,55,186)"
48.99999999999999,11.3,7.1000000000000005,7.399999999999999,6.9,9.0,16.8,4.5,3.6000000000000005,3.6000000000000005,4.8,6.5,16.5,8.799999999999997,3.0,7.0,"rgb(65,49,190)"
49.35714285714285,6.299999999999999,4.7,7.799999999999999,5.6000000000000005,4.5,4.6000000000000005,3.7,3.3999999999999995,0.0,4.1000000000000005,5.9,11.8,5.6000000000000005,3.7,6.700000000000001,"rgb(69,33,186)"
48.0,4.9,5.2,6.8,5.3,6.9,6.1,6.8,3.3,3.5,4.6,4.3,10.8,6.9,3.0,3.9,"rgb(87,20,168)"
49.94444444444446,5.700000000000001,5.799999999999999,6.700000000000001,6.700000000000001,6.4,5.700000000000001,4.6000000000000005,0.0,3.1000000000000005,4.1000000000000005,6.5,8.799999999999997,6.6000000000000005,4.4,3.8,"rgb(103,16,152)"
48.93333333333334,4.6000000000000005,7.200000000000001,9.7,7.1000000000000005,5.6000000000000005,6.200000000000001,8.700000000000001,4.5,3.3999999999999995,5.0,6.799999999999999,8.5,6.6000000000000005,6.6000000000000005,3.7,"rgb(134,21,121)"
48.93750000000001,9.3,10.900000000000002,11.400000000000002,10.6,15.0,17.5,12.2,4.5,7.899999999999999,4.6000000000000005,9.3,22.5,13.7,9.2,16.3,"rgb(105,36,150)"
47.85555555555555,8.200000000000001,9.1,10.8,5.4,14.099999999999998,22.2,13.099999999999998,2.0,6.4,5.0,8.799999999999997,25.6,4.7,6.1000000000000005,14.400000000000002,"rgb(82,61,173)"
47.92,7.4,6.700000000000001,7.5,6.1000000000000005,12.900000000000002,9.900000000000002,5.9,3.5,3.7,3.8,5.5,20.4,7.700000000000001,5.799999999999999,8.700000000000001,"rgb(69,49,186)"
49.95,10.7,6.299999999999999,7.899999999999999,8.5,9.1,7.1000000000000005,4.6000000000000005,2.8999999999999995,4.5,3.0,9.4,18.4,7.799999999999999,4.8,8.200000000000001,"rgb(64,38,191)"
48.0,12.4,5.4,7.5,8.9,6.8,6.2,5.3,4.1,3.5,2.6,6.8,14.3,10.2,5.1,7.3,"rgb(82,21,173)"
49.43333333333334,5.2,5.2,7.700000000000001,7.200000000000001,6.299999999999999,6.799999999999999,4.8,3.9,3.2,3.3999999999999995,6.1000000000000005,14.599999999999998,7.1000000000000005,6.1000000000000005,4.8,"rgb(113,15,142)"
49.577777777777776,5.700000000000001,6.200000000000001,7.799999999999999,6.5,4.7,6.799999999999999,4.9,3.9,4.3,4.9,6.9,8.5,7.0,2.8000000000000003,3.8,"rgb(133,21,122)"
49.31,7.4,6.6,11.099999999999998,7.6,8.5,6.299999999999999,5.200000000000001,3.6000000000000005,0.0,8.200000000000001,7.0,8.200000000000001,8.299999999999999,4.4,5.9,"rgb(144,28,111)"
48.944444444444436,7.700000000000001,5.799999999999999,13.400000000000002,10.7,6.799999999999999,5.5,6.299999999999999,3.7,3.3999999999999995,4.2,5.9,10.2,6.299999999999999,5.1000000000000005,7.399999999999999,"rgb(141,23,114)"
49.7625,8.0,10.3,14.0,9.5,16.3,16.099999999999998,13.900000000000002,6.6000000000000005,11.2,6.9,14.0,9.4,7.399999999999999,8.0,12.400000000000002,"rgb(157,31,98)"
49.3,10.2,5.799999999999999,7.799999999999999,7.200000000000001,9.9,14.3,7.0,3.0,3.9,3.6000000000000005,6.299999999999999,17.8,13.7,5.5,12.5,"rgb(131,8,124)"
47.0,6.6,9.4,16.8,25.2,9.5,10.7,9.6,5.4,6.1,14.1,13.1,14.4,4.5,4.1,5.2,"rgb(200,35,55)"
48.811111111111096,5.2,7.899999999999999,10.2,9.3,9.4,6.299999999999999,5.5,2.7,4.7,4.5,9.0,11.3,17.599999999999994,4.4,9.1,"rgb(126,10,129)"
48.477777777777774,4.6000000000000005,6.200000000000001,12.7,14.5,6.299999999999999,6.4,5.6000000000000005,3.3000000000000003,0.0,8.6,8.0,12.3,4.4,3.0,5.700000000000001,"rgb(156,15,99)"
48.12222222222222,4.9,7.799999999999999,8.799999999999997,11.5,10.2,6.4,5.2,5.0,9.1,11.7,8.799999999999997,15.0,10.1,4.4,8.6,"rgb(126,11,129)"
48.86666666666667,7.1000000000000005,6.1000000000000005,7.399999999999999,6.200000000000001,12.900000000000002,17.5,10.0,2.1,4.9,4.9,8.200000000000001,22.2,7.700000000000001,6.200000000000001,11.8,"rgb(98,39,157)"
48.83333333333334,5.2,7.0,8.9,6.3,5.8,6.7,5.400000000000001,4.6,4.6,4.5,6.7,11.800000000000002,7.2,2.9,6.0,"rgb(97,18,158)"
49.0,5.2,6.2,8.0,5.6,8.3,5.2,4.5,2.6,4.3,4.8,6.6,18.5,5.3,3.9,6.3,"rgb(119,50,136)"
47.3,5.700000000000001,7.6,7.1000000000000005,6.799999999999999,6.700000000000001,6.4,5.5,3.8,4.5,4.2,6.799999999999999,7.299999999999999,4.3,4.3,8.0,"rgb(123,17,132)"
43.14545454545455,6.6,9.2,10.400000000000002,9.599999999999998,6.700000000000002,8.5,8.400000000000002,4.799999999999999,6.0,5.200000000000001,9.3,12.3,6.1000000000000005,6.299999999999998,7.200000000000002,"rgb(133,10,122)"
44.188888888888904,7.399999999999999,9.4,9.0,7.799999999999999,6.4,9.0,7.799999999999999,4.6000000000000005,5.1000000000000005,4.6000000000000005,7.5,15.599999999999998,5.799999999999999,6.1000000000000005,10.1,"rgb(129,10,126)"
44.988888888888894,7.700000000000001,6.299999999999999,8.0,6.700000000000001,5.6000000000000005,7.5,4.3,5.0,3.3999999999999995,3.5,5.5,8.799999999999997,6.200000000000001,6.700000000000001,5.3,"rgb(144,5,111)"
44.54444444444446,4.9,6.4,7.799999999999999,7.5,2.2,7.0,7.700000000000001,4.6000000000000005,3.9,4.4,8.200000000000001,7.799999999999999,6.9,5.3,6.5,"rgb(144,20,111)"
44.844444444444434,8.5,7.0,8.700000000000001,7.6,12.5,11.599999999999998,9.3,4.1000000000000005,5.0,5.3,8.1,6.6000000000000005,14.400000000000002,8.0,5.4,"rgb(150,20,105)"
50.0,6.0,11.0,9.6,6.8,11.9,13.3,11.6,4.1,7.8,4.8,9.4,16.6,8.4,7.2,11.4,"rgb(113,21,142)"
44.175,11.3,5.6000000000000005,8.700000000000001,7.399999999999999,12.900000000000002,9.9,5.9,3.5,4.8,2.8000000000000003,6.6000000000000005,17.5,6.4,4.3,7.299999999999999,"rgb(116,13,139)"
43.90000000000001,8.5,6.1000000000000005,7.899999999999999,7.799999999999999,5.6000000000000005,8.5,7.299999999999999,3.2,0.0,3.2,7.799999999999999,10.7,6.799999999999999,6.6000000000000005,5.799999999999999,"rgb(135,17,120)"
43.4,4.4,7.5,8.0,7.200000000000001,8.9,7.0,9.8,3.6000000000000005,6.9,3.6000000000000005,7.700000000000001,8.6,8.299999999999999,5.2,4.4,"rgb(146,21,109)"
42.92,4.1000000000000005,5.1000000000000005,8.5,7.799999999999999,6.799999999999999,6.5,5.1000000000000005,2.7,3.1000000000000005,3.6000000000000005,5.799999999999999,8.799999999999997,7.799999999999999,7.0,5.200000000000001,"rgb(144,22,111)"
42.7,6.6000000000000005,7.6,7.1000000000000005,5.3,2.3000000000000003,7.299999999999999,7.399999999999999,2.8999999999999995,3.1000000000000005,3.3000000000000003,5.799999999999999,9.7,7.5,6.0,4.9,"rgb(145,21,110)"
42.3125,6.299999999999999,6.5,7.6,7.299999999999999,0.0,6.9,5.700000000000001,4.3,4.0,4.0,6.799999999999999,6.6000000000000005,6.200000000000001,5.700000000000001,4.7,"rgb(146,18,109)"
45.0,6.6,7.2,9.9,6.9,0.6,6.7,6.1,4.3,4.7,4.0,8.7,10.9,4.6,4.1,8.2,"rgb(139,15,116)"
41.211111111111116,6.6000000000000005,11.3,12.099999999999998,11.0,2.4,9.3,7.200000000000001,4.5,6.1000000000000005,4.9,9.9,11.3,8.700000000000001,6.0,10.5,"rgb(139,14,116)"
41.91,6.299999999999999,6.1000000000000005,7.6,6.1000000000000005,2.2,9.599999999999998,7.4,2.7,4.200000000000001,3.5,6.200000000000001,14.3,5.0,4.5,9.2,"rgb(132,14,123)"
40.06666666666667,5.2,6.799999999999999,7.399999999999999,7.799999999999999,6.200000000000001,7.1000000000000005,6.200000000000001,3.7,4.5,3.2,6.299999999999999,8.299999999999999,4.8,3.8,5.9,"rgb(166,49,89)"
40.477777777777774,6.799999999999999,7.799999999999999,8.0,9.4,6.5,6.299999999999999,5.9,4.0,3.7,2.8999999999999995,6.5,6.5,7.0,6.299999999999999,5.9,"rgb(149,30,106)"
41.18000000000001,5.5,7.0,8.099999999999998,8.900000000000002,3.8,10.5,7.1,2.0,3.5,4.6000000000000005,5.799999999999999,9.0,6.6,4.200000000000001,7.200000000000001,"rgb(170,54,85)"
41.6,6.6000000000000005,7.399999999999999,8.9,10.4,6.700000000000001,6.1000000000000005,5.3,3.9,4.2,3.8,7.799999999999999,9.4,8.5,0.0,10.3,"rgb(145,8,110)"
42.8,6.6,7.8,8.6,8.1,8.4,12.2,10.3,3.0,6.2,3.3,6.7,15.6,9.3,6.0,10.9,"rgb(135,7,120)"
42.71,6.299999999999999,6.700000000000001,7.0,6.6,9.8,7.700000000000001,5.700000000000001,3.3,4.6000000000000005,3.5,7.5,16.0,4.799999999999999,5.700000000000001,8.099999999999998,"rgb(133,10,122)"
40.95,9.6,6.9,6.799999999999999,6.5,0.0,4.3,4.0,3.1000000000000005,3.3999999999999995,3.6000000000000005,6.1000000000000005,11.3,7.200000000000001,3.0,5.0,"rgb(155,33,100)"
41.73333333333333,6.799999999999999,5.1000000000000005,6.200000000000001,6.5,0.0,3.1000000000000005,4.2,2.5,3.7,4.6000000000000005,4.6000000000000005,10.900000000000002,4.7,2.5,5.6000000000000005,"rgb(156,44,99)"
41.3,5.700000000000001,6.1000000000000005,7.299999999999999,6.4,0.0,5.700000000000001,6.0,2.8000000000000003,4.5,3.8,5.6000000000000005,10.0,5.4,5.5,9.5,"rgb(199,86,56)"
40.92222222222223,10.4,5.6000000000000005,8.200000000000001,8.799999999999997,11.400000000000002,6.9,4.1000000000000005,4.1000000000000005,4.5,3.8,7.700000000000001,20.6,5.4,6.4,9.0,"rgb(138,12,117)"
41.055555555555564,11.5,4.8,7.0,6.299999999999999,4.6000000000000005,5.2,4.7,3.7,2.6,5.2,5.700000000000001,17.2,5.4,3.5,5.700000000000001,"rgb(139,18,116)"
47.0,10.4,11.6,16.2,11.9,16.3,17.8,16.2,4.2,6.4,5.7,18.1,18.3,12.0,5.8,13.4,"rgb(181,33,74)"
41.333333333333336,4.4,5.9,7.799999999999999,5.700000000000001,10.0,12.599999999999998,8.0,2.2,4.2,4.9,4.7,14.3,5.3,5.5,5.4,"rgb(183,17,72)"
41.13333333333333,3.0,5.1000000000000005,10.3,8.4,0.0,3.5,3.8,2.2,3.7,5.4,6.9,8.200000000000001,3.6000000000000005,5.2,5.1000000000000005,"rgb(166,26,89)"
40.73,4.1000000000000005,7.1,8.200000000000001,8.400000000000002,5.6000000000000005,5.9,5.4,4.6000000000000005,4.700000000000001,4.5,6.700000000000001,10.0,5.799999999999999,5.5,8.5,"rgb(146,6,109)"
40.888888888888886,6.299999999999999,4.5,13.7,8.4,4.4,4.4,3.6000000000000005,2.8999999999999995,3.2,17.3,6.6000000000000005,11.7,5.3,3.5,4.7,"rgb(163,21,92)"
41.84,5.200000000000001,6.799999999999999,7.5,5.299999999999999,6.4,6.5,6.0,2.8999999999999995,4.200000000000001,7.0,5.1000000000000005,6.1000000000000005,5.6000000000000005,5.1000000000000005,7.700000000000001,"rgb(185,58,70)"
42.5,4.9,8.299999999999999,11.099999999999998,7.799999999999999,7.399999999999999,6.6000000000000005,9.0,5.5,7.6,7.1000000000000005,11.900000000000002,6.5,5.799999999999999,5.9,6.299999999999999,"rgb(153,22,102)"
43.2,5.7,9.2,13.8,10.1,12.7,12.0,11.0,6.8,11.0,8.3,12.6,9.5,7.6,6.1,12.9,"rgb(195,62,60)"
42.1888888888889,4.4,11.5,11.8,6.5,9.0,12.099999999999998,9.5,4.3,10.8,5.9,8.200000000000001,8.200000000000001,6.200000000000001,4.9,6.200000000000001,"rgb(193,18,62)"
41.8625,4.6000000000000005,10.4,9.8,4.8,17.3,18.0,13.3,6.6000000000000005,11.099999999999998,7.5,11.900000000000002,10.6,6.4,9.1,12.400000000000002,"rgb(255,36,0)"
42.16666666666666,5.2,12.5,8.9,5.5,17.400000000000002,15.900000000000002,13.0,0.0,6.4,6.799999999999999,10.5,11.599999999999998,5.700000000000001,5.700000000000001,11.5,"rgb(186,27,69)"
41.12222222222223,6.0,6.200000000000001,8.799999999999997,6.6000000000000005,5.0,15.900000000000002,5.700000000000001,5.799999999999999,6.0,7.899999999999999,9.7,7.1000000000000005,4.1000000000000005,4.5,6.799999999999999,"rgb(195,16,60)"
41.8111111111111,6.6000000000000005,8.0,8.4,6.0,9.4,10.5,11.599999999999998,4.4,5.2,5.3,9.7,7.6,5.3,4.8,5.6000000000000005,"rgb(155,25,100)"
41.51111111111111,5.2,11.2,7.1000000000000005,8.200000000000001,15.5,15.3,13.7,5.1000000000000005,6.6000000000000005,6.200000000000001,13.8,11.099999999999998,5.3,3.1000000000000005,6.4,"rgb(195,22,60)"
44.0,2.4,7.6,8.2,8.1,11.6,8.5,8.0,5.9,6.3,5.1,7.5,9.7,4.2,0.0,4.6,"rgb(191,26,64)"
41.944444444444436,6.799999999999999,6.299999999999999,13.3,14.099999999999998,16.099999999999998,11.400000000000002,9.9,6.9,7.399999999999999,10.7,8.700000000000001,14.0,5.9,5.1000000000000005,6.0,"rgb(189,21,66)"
