平均價,新北市_最大陣風,臺中市_最大陣風,臺南市_最大陣風,高雄市_最大陣風,桃園市_最大陣風,新竹縣_最大陣風,苗栗縣_最大陣風,南投縣_最大陣風,彰化縣_最大陣風,雲林縣_最大陣風,嘉義市_最大陣風,屏東縣_最大陣風,宜蘭縣_最大陣風,花蓮縣_最大陣風,臺東縣_最大陣風,color
16.1375,5.5,4.7,7.1000000000000005,5.4,4.4,6.200000000000001,5.1000000000000005,2.0,2.8000000000000003,2.8999999999999995,5.799999999999999,11.0,5.700000000000001,3.0,6.299999999999999,"rgb(88,204,167)"
16.1375,9.1,8.299999999999999,10.2,10.0,8.799999999999997,9.3,8.700000000000001,2.2,2.8000000000000003,5.4,8.799999999999997,12.7,10.900000000000002,5.0,9.2,"rgb(87,204,168)"
15.4,6.799999999999999,10.5,9.4,9.2,11.599999999999998,8.299999999999999,9.7,2.5,3.5,4.4,8.9,13.8,6.200000000000001,5.799999999999999,8.0,"rgb(95,206,160)"
16.025,6.799999999999999,7.0,9.5,7.1000000000000005,9.7,9.3,7.399999999999999,1.9,1.9,6.0,8.0,14.599999999999998,4.3,8.200000000000001,9.7,"rgb(97,204,158)"
15.6375,8.200000000000001,9.3,10.5,7.299999999999999,14.099999999999998,15.900000000000002,10.2,0.7000000000000001,0.9000000000000001,4.3,8.200000000000001,18.6,6.200000000000001,6.700000000000001,10.900000000000002,"rgb(115,179,140)"
14.4125,4.1000000000000005,7.1000000000000005,8.299999999999999,7.6,7.799999999999999,7.200000000000001,5.9,1.8000000000000005,2.2,2.6,7.1000000000000005,6.200000000000001,5.2,6.0,6.299999999999999,"rgb(92,207,163)"
16.025,5.700000000000001,9.4,9.5,7.399999999999999,9.8,11.0,8.9,2.4,3.0,2.5,7.799999999999999,10.5,8.299999999999999,4.2,10.4,"rgb(97,210,158)"
15.314285714285711,7.1000000000000005,10.7,11.2,8.0,11.099999999999998,12.2,10.3,2.1,2.8000000000000003,4.6000000000000005,9.9,12.7,6.9,3.5,9.4,"rgb(129,235,126)"
15.325,5.7,8.8,11.2,8.4,10.5,10.9,8.1,2.2,2.5,3.2,9.7,11.6,6.3,5.4,11.4,"rgb(132,232,123)"
15.9125,7.399999999999999,5.9,7.799999999999999,8.0,11.3,9.6,6.200000000000001,1.6,2.8000000000000003,4.1000000000000005,7.899999999999999,7.399999999999999,7.399999999999999,6.0,8.299999999999999,"rgb(129,239,126)"
15.3,9.9,11.599999999999998,12.5,10.0,17.2,21.7,14.099999999999998,3.1000000000000005,4.8,5.4,11.7,23.7,10.1,8.200000000000001,13.400000000000002,"rgb(137,226,118)"
15.037499999999998,6.0,6.799999999999999,9.0,7.799999999999999,10.4,14.7,6.5,0.9000000000000001,1.1,6.1000000000000005,7.5,20.0,5.700000000000001,5.6000000000000005,8.4,"rgb(131,220,124)"
15.2375,6.6000000000000005,8.6,7.799999999999999,6.799999999999999,7.799999999999999,5.5,5.2,2.4,3.0,2.8000000000000003,9.4,13.900000000000002,6.9,7.799999999999999,8.6,"rgb(126,240,129)"
16.1375,6.799999999999999,6.799999999999999,6.799999999999999,5.799999999999999,5.2,6.6000000000000005,5.3,2.5,2.8999999999999995,4.1000000000000005,7.299999999999999,7.0,5.1000000000000005,5.700000000000001,6.6000000000000005,"rgb(89,206,166)"
17.85,6.8,8.200000000000001,14.4,12.1,7.0,9.7,10.2,2.3000000000000003,4.1000000000000005,12.6,12.6,10.9,6.1000000000000005,9.0,16.3,"rgb(58,190,197)"
15.0,6.3,9.4,11.0,7.2,13.1,18.7,12.3,0.7,1.0,6.4,8.1,24.2,4.1,7.3,7.3,"rgb(127,215,128)"
17.2875,8.5,7.6,8.1,6.799999999999999,11.900000000000002,15.7,7.200000000000001,1.1,1.2,3.9,6.799999999999999,20.8,6.1000000000000005,4.2,7.1000000000000005,"rgb(132,225,123)"
17.3375,7.399999999999999,8.200000000000001,9.6,7.200000000000001,10.6,8.6,6.0,2.1,2.8000000000000003,3.3000000000000003,8.0,8.4,7.899999999999999,6.0,5.0,"rgb(128,238,127)"
16.662499999999998,6.6000000000000005,10.4,9.7,7.299999999999999,11.5,9.1,8.4,1.6999999999999995,4.2,2.7,7.700000000000001,13.0,6.0,6.1000000000000005,10.7,"rgb(130,235,125)"
17.34285714285714,12.400000000000002,6.200000000000001,7.799999999999999,7.200000000000001,8.0,6.9,4.3,2.1,1.2,1.6999999999999995,6.700000000000001,15.400000000000002,12.7,4.0,6.1000000000000005,"rgb(125,241,130)"
14.0,8.2,9.5,13.4,6.3,4.5,9.5,8.8,1.5,5.2,1.8,12.8,13.4,4.4,5.6,6.4,"rgb(80,209,175)"
17.775,6.0,5.700000000000001,7.6,6.9,4.9,4.7,4.4,2.5,3.0,2.8000000000000003,6.200000000000001,10.6,7.799999999999999,4.4,5.0,"rgb(76,204,179)"
17.6375,5.700000000000001,8.9,8.1,6.200000000000001,9.9,9.5,5.799999999999999,2.7,2.8000000000000003,2.2,7.700000000000001,13.8,9.5,7.1000000000000005,10.7,"rgb(77,198,178)"
16.5875,8.0,9.9,10.3,6.5,12.099999999999998,11.599999999999998,11.7,1.3,5.3,2.4,8.700000000000001,16.400000000000002,7.1000000000000005,7.299999999999999,12.0,"rgb(106,204,149)"
16.9125,8.0,10.4,12.3,8.5,15.400000000000002,15.400000000000002,14.099999999999998,0.9000000000000001,4.0,1.9,10.8,18.7,7.6,6.0,7.299999999999999,"rgb(136,227,119)"
16.9875,6.799999999999999,9.8,12.900000000000002,7.700000000000001,14.2,20.0,14.0,1.9,3.7,3.1000000000000005,10.1,21.4,5.799999999999999,6.200000000000001,10.7,"rgb(139,226,116)"
17.342857142857138,8.0,10.0,10.2,5.6000000000000005,13.400000000000002,18.3,10.1,1.5,5.0,3.9,9.0,20.0,6.700000000000001,5.3,8.9,"rgb(133,224,122)"
12.5,13.2,7.2,6.9,4.8,11.7,5.6,6.2,1.7,2.9,3.0,6.5,16.8,4.0,3.8,7.7,"rgb(123,237,132)"
18.2125,11.3,3.8,6.200000000000001,4.2,5.799999999999999,5.3,4.5,1.3,1.6999999999999995,3.7,4.8,14.099999999999998,5.5,2.5,4.2,"rgb(78,205,177)"
18.7125,7.700000000000001,6.1000000000000005,5.6000000000000005,5.6000000000000005,5.4,6.299999999999999,5.1000000000000005,2.1,2.6,4.4,5.6000000000000005,14.5,7.899999999999999,4.7,3.9,"rgb(72,199,183)"
18.857142857142858,5.700000000000001,8.6,5.3,7.899999999999999,9.7,7.1000000000000005,5.4,2.2,2.7,5.799999999999999,7.6,6.1000000000000005,6.299999999999999,4.1000000000000005,8.299999999999999,"rgb(108,178,147)"
17.9,6.299999999999999,7.399999999999999,7.6,8.299999999999999,10.4,7.0,8.799999999999997,1.6,2.5,8.200000000000001,8.9,6.0,4.8,7.200000000000001,7.700000000000001,"rgb(109,165,146)"
18.7375,8.0,9.1,9.9,6.799999999999999,12.5,13.900000000000002,11.599999999999998,3.5,2.5,6.200000000000001,8.1,17.599999999999994,5.9,8.1,13.8,"rgb(112,185,143)"
19.085714285714285,6.799999999999999,9.5,10.900000000000002,8.700000000000001,13.8,14.5,11.5,0.7000000000000001,1.5,4.9,9.6,19.0,3.8,6.700000000000001,8.5,"rgb(116,189,139)"
17.0,6.6,8.2,9.3,8.0,12.6,11.5,9.0,0.7,1.3,4.8,7.4,18.2,5.8,5.1,7.3,"rgb(120,212,135)"
19.8875,7.399999999999999,12.599999999999998,15.3,15.3,12.7,10.3,9.8,1.5,2.2,12.5,11.599999999999998,15.2,10.5,7.299999999999999,10.8,"rgb(113,177,142)"
20.125,7.700000000000001,5.2,7.200000000000001,6.9,12.099999999999998,8.9,6.9,1.9,2.7,3.8,5.9,18.7,3.3000000000000003,3.6000000000000005,5.1000000000000005,"rgb(91,202,164)"
20.5,6.0,6.0,6.799999999999999,6.700000000000001,5.0,5.1000000000000005,4.1000000000000005,2.3000000000000003,3.0,3.2,5.6000000000000005,10.5,6.200000000000001,3.6000000000000005,6.4,"rgb(81,201,174)"
21.4875,7.399999999999999,5.5,7.299999999999999,5.700000000000001,11.099999999999998,7.700000000000001,6.4,2.6,3.3000000000000003,3.1000000000000005,7.799999999999999,8.799999999999997,6.200000000000001,5.799999999999999,7.0,"rgb(74,199,181)"
22.85,7.399999999999999,7.200000000000001,7.5,5.6000000000000005,10.8,8.700000000000001,8.0,1.8000000000000005,2.2,3.0,7.200000000000001,12.099999999999998,3.7,5.9,8.700000000000001,"rgb(82,199,173)"
22.82857142857143,5.5,5.2,7.6,8.4,6.299999999999999,7.6,6.0,2.6,2.7,2.0,6.0,12.099999999999998,7.700000000000001,7.0,7.5,"rgb(74,200,181)"
20.0,8.8,9.2,18.4,11.2,7.8,7.3,7.6,3.8,5.4,5.8,12.9,10.9,11.0,10.5,15.6,"rgb(53,190,202)"
24.137500000000006,6.299999999999999,7.200000000000001,7.6,6.0,8.799999999999997,6.4,5.3,2.4,3.6000000000000005,4.4,7.200000000000001,10.1,5.799999999999999,5.9,8.4,"rgb(53,185,202)"
23.112500000000004,5.700000000000001,6.9,9.3,7.1000000000000005,9.8,7.5,6.5,1.8000000000000005,2.8000000000000003,3.6000000000000005,8.299999999999999,7.6,5.3,8.0,9.3,"rgb(75,192,180)"
24.62857142857143,6.299999999999999,8.700000000000001,8.299999999999999,7.200000000000001,12.8,9.1,8.200000000000001,1.9,2.4,4.4,7.399999999999999,8.4,6.6000000000000005,5.1000000000000005,8.4,"rgb(81,192,174)"
24.6,5.2,9.4,10.8,8.0,14.099999999999998,12.2,11.3,0.7999999999999999,2.4,4.3,8.299999999999999,15.5,8.1,5.700000000000001,12.0,"rgb(111,190,144)"
24.0625,6.0,8.1,10.6,7.200000000000001,13.400000000000002,11.8,10.6,0.6,2.0,3.1000000000000005,8.4,16.5,5.799999999999999,7.0,7.799999999999999,"rgb(121,214,134)"
24.6,5.2,7.6,10.6,6.700000000000001,14.0,19.7,10.2,0.7000000000000001,1.8000000000000005,5.2,7.700000000000001,22.6,5.0,5.9,8.200000000000001,"rgb(122,214,133)"
19.0,8.0,5.1,8.2,7.2,13.4,17.3,5.5,0.8,1.6,4.4,5.8,22.5,8.1,3.4,6.7,"rgb(120,206,135)"
23.61111111111111,6.799999999999999,7.6,0.0,8.4,11.400000000000002,8.700000000000001,8.299999999999999,1.5,2.0,6.9,8.200000000000001,11.400000000000002,5.4,4.4,5.6000000000000005,"rgb(127,211,128)"
24.1625,8.5,5.700000000000001,0.0,6.9,5.3,5.700000000000001,4.6000000000000005,2.0,2.5,3.3000000000000003,6.700000000000001,13.7,5.9,6.299999999999999,6.299999999999999,"rgb(80,206,175)"
24.425,5.700000000000001,7.0,8.6,7.299999999999999,5.700000000000001,6.4,4.8,2.5,2.8999999999999995,2.5,7.1000000000000005,9.3,5.799999999999999,8.4,9.7,"rgb(64,199,191)"
25.4,5.700000000000001,7.0,12.5,10.3,6.299999999999999,7.1000000000000005,6.4,2.2,3.0,2.7,11.0,10.900000000000002,5.4,6.799999999999999,9.2,"rgb(44,192,211)"
24.885714285714286,8.5,7.200000000000001,8.4,6.299999999999999,11.0,8.4,10.1,2.6,3.3000000000000003,4.3,8.200000000000001,8.0,9.9,7.5,9.0,"rgb(45,201,210)"
22.0,8.8,8.5,9.2,7.4,12.0,9.5,8.8,1.7,2.3,2.7,10.5,9.1,5.7,5.7,8.6,"rgb(77,200,178)"
24.477777777777767,10.4,7.899999999999999,10.0,8.200000000000001,12.0,9.9,9.4,2.1,2.5,3.0,9.3,14.400000000000002,8.1,6.799999999999999,10.5,"rgb(79,202,176)"
24.8375,10.4,8.0,9.9,6.6000000000000005,15.0,16.400000000000002,7.0,1.4,2.1,2.8999999999999995,7.200000000000001,26.2,7.0,5.3,7.899999999999999,"rgb(93,233,162)"
24.1375,11.3,5.3,8.0,8.299999999999999,3.8,4.2,4.2,1.9,1.8000000000000005,3.7,7.299999999999999,14.8,8.200000000000001,7.200000000000001,5.6000000000000005,"rgb(67,215,188)"
25.2,12.099999999999998,11.400000000000002,13.599999999999998,8.700000000000001,12.8,17.099999999999998,11.900000000000002,3.3000000000000003,3.9,3.7,11.8,17.900000000000006,14.0,8.4,16.099999999999998,"rgb(32,211,223)"
24.275,12.099999999999998,13.599999999999998,18.2,11.8,13.0,18.1,15.2,2.6,6.4,4.0,13.8,22.6,13.900000000000002,6.799999999999999,14.8,"rgb(137,228,118)"
24.214285714285715,8.799999999999997,8.700000000000001,8.0,7.799999999999999,13.400000000000002,15.3,8.700000000000001,2.4,1.9,4.7,8.0,20.6,7.799999999999999,6.6000000000000005,10.900000000000002,"rgb(118,235,137)"
20.0,12.6,9.0,10.8,7.4,12.4,9.5,7.5,2.5,2.1,2.5,7.2,20.1,9.7,4.3,10.3,"rgb(94,254,161)"
22.9375,14.599999999999998,6.6000000000000005,8.4,7.700000000000001,9.8,7.6,5.0,2.0,2.8000000000000003,2.6,6.299999999999999,18.9,11.599999999999998,5.5,9.4,"rgb(91,255,164)"
22.4,15.099999999999998,6.700000000000001,8.799999999999997,6.4,9.3,8.0,5.4,2.3000000000000003,2.1,2.4,8.0,20.2,14.400000000000002,5.6000000000000005,8.799999999999997,"rgb(91,255,164)"
23.2,17.3,6.0,8.9,8.0,5.9,7.5,7.1000000000000005,1.8000000000000005,1.9,2.8000000000000003,8.6,16.900000000000002,13.400000000000002,6.6000000000000005,8.6,"rgb(89,254,166)"
21.1875,11.3,6.299999999999999,7.0,7.6,5.799999999999999,6.700000000000001,4.6000000000000005,2.2,2.7,3.0,6.6000000000000005,15.8,7.0,4.5,5.2,"rgb(70,222,185)"
21.6,10.2,11.5,13.099999999999998,10.6,14.3,17.7,15.5,2.4,5.1000000000000005,3.3000000000000003,11.900000000000002,23.5,10.7,7.299999999999999,16.7,"rgb(113,233,142)"
21.325,14.8,5.700000000000001,9.8,6.200000000000001,12.8,7.0,4.5,2.0,3.3999999999999995,2.3000000000000003,9.7,20.6,6.5,3.6000000000000005,7.299999999999999,"rgb(90,254,165)"
19.966666666666672,12.1,5.3,6.9,6.0,4.6000000000000005,5.5,5.4,2.1,1.6,4.3,5.1000000000000005,13.5,5.7,4.7,5.4,"rgb(69,217,186)"
22.285714285714285,14.3,8.9,10.0,11.599999999999998,12.8,16.0,10.5,2.3000000000000003,3.1000000000000005,2.5,8.299999999999999,22.0,19.1,11.900000000000002,17.7,"rgb(82,244,173)"
25.5,14.3,6.5,7.2,7.0,9.6,16.0,4.9,2.1,1.9,2.8,6.9,19.0,6.0,3.9,5.5,"rgb(84,249,171)"
20.0,10.7,6.3,8.4,9.3,7.1,6.5,6.2,1.7,1.3,4.6,7.8,10.6,5.1,5.5,6.8,"rgb(92,189,163)"
22.0,12.9,3.6,5.5,7.6,11.6,8.5,4.6000000000000005,1.1,1.0,2.6,4.8,20.5,6.3,6.4,10.1,"rgb(115,213,140)"
21.0,13.5,5.5,5.6000000000000005,6.799999999999999,12.7,7.6,3.2,1.1,1.5,3.8,4.8,18.0,9.2,3.0,7.899999999999999,"rgb(86,251,169)"
20.885714285714286,15.099999999999998,6.299999999999999,8.5,7.6,7.200000000000001,4.9,5.3,1.1,2.1,3.3000000000000003,7.700000000000001,18.8,11.599999999999998,3.7,7.399999999999999,"rgb(87,252,168)"
19.0,8.8,6.2,7.5,7.5,6.9,5.1,4.9,1.6,1.8,3.6,6.0,14.9,4.5,1.9,4.3,"rgb(87,193,168)"
20.7375,6.299999999999999,7.0,12.599999999999998,9.2,5.4,5.700000000000001,5.799999999999999,2.5,1.8000000000000005,3.2,8.4,9.4,6.1000000000000005,5.6000000000000005,6.1000000000000005,"rgb(47,196,208)"
20.65714285714285,8.200000000000001,6.799999999999999,8.9,7.6,5.4,9.0,9.8,2.2,2.6,3.3999999999999995,8.299999999999999,7.399999999999999,12.099999999999998,9.4,8.6,"rgb(49,164,206)"
20.575,4.4,6.1000000000000005,9.0,5.2,6.5,5.799999999999999,4.4,2.5,2.1,2.8000000000000003,7.0,9.1,10.2,6.6000000000000005,5.9,"rgb(44,178,211)"
19.525,6.799999999999999,7.399999999999999,8.0,8.5,11.8,13.400000000000002,11.5,2.7,3.0,3.2,8.700000000000001,11.900000000000002,4.6000000000000005,5.799999999999999,11.2,"rgb(40,167,215)"
19.925,9.3,6.799999999999999,9.1,6.4,7.899999999999999,5.9,6.0,2.6,2.7,1.9,8.9,7.5,8.299999999999999,5.5,7.899999999999999,"rgb(46,179,209)"
20.01428571428571,5.700000000000001,7.0,7.700000000000001,7.6,9.5,5.9,9.9,2.1,2.8999999999999995,3.5,8.200000000000001,10.0,5.2,6.4,6.700000000000001,"rgb(46,172,209)"
19.0,12.6,7.9,8.4,8.8,7.0,8.7,8.4,5.4,2.5,4.9,9.7,11.4,9.7,7.8,10.6,"rgb(108,168,147)"
19.7125,12.099999999999998,6.200000000000001,6.0,6.200000000000001,8.0,8.4,5.700000000000001,1.2,1.8000000000000005,4.1000000000000005,7.0,12.0,5.9,3.8,5.5,"rgb(64,188,191)"
18.744444444444444,7.1000000000000005,6.299999999999999,8.4,5.0,5.4,9.2,6.0,2.3000000000000003,2.0,5.6000000000000005,7.0,9.6,7.1000000000000005,3.1000000000000005,3.7,"rgb(25,172,230)"
19.8375,8.0,5.0,6.700000000000001,7.6,4.9,5.6000000000000005,4.2,1.5,1.6,4.9,5.5,7.5,4.7,5.3,6.4,"rgb(47,178,208)"
20.214285714285715,9.1,6.9,15.5,5.700000000000001,10.4,7.899999999999999,7.799999999999999,1.9,3.6000000000000005,10.6,10.1,10.1,5.1000000000000005,3.0,5.2,"rgb(18,171,237)"
19.928571428571427,8.5,8.6,7.899999999999999,8.1,10.5,14.900000000000002,13.2,2.4,4.4,8.799999999999997,9.9,11.0,5.2,6.5,13.599999999999998,"rgb(38,156,217)"
20.366666666666667,9.1,5.2,5.1000000000000005,3.6,7.7,6.5,4.4,1.1,2.0,3.3000000000000003,6.2,8.200000000000001,14.5,6.3,11.9,"rgb(52,171,203)"
17.0,5.2,6.3,10.3,7.1,5.2,6.1,4.8,2.0,1.8,3.8,6.3,9.3,7.4,4.6,5.3,"rgb(45,176,210)"
19.575,6.6000000000000005,13.900000000000002,14.2,9.2,10.5,14.7,16.900000000000002,5.1000000000000005,8.299999999999999,6.1000000000000005,14.3,9.2,7.200000000000001,8.1,12.400000000000002,"rgb(41,150,214)"
19.342857142857145,9.9,13.2,12.7,7.1000000000000005,14.2,15.0,14.0,3.7,8.799999999999997,6.200000000000001,12.400000000000002,9.7,5.4,8.799999999999997,13.7,"rgb(90,183,165)"
18.012500000000006,10.4,12.599999999999998,13.8,7.299999999999999,17.0,15.099999999999998,13.5,2.4,3.2,9.3,8.200000000000001,16.2,17.400000000000002,8.4,14.0,"rgb(107,166,148)"
18.3875,5.2,9.4,15.7,7.700000000000001,7.899999999999999,8.0,6.1000000000000005,1.4,2.1,9.9,14.2,12.0,4.1000000000000005,4.4,5.4,"rgb(109,170,146)"
18.6375,7.399999999999999,3.7,9.2,13.7,4.8,4.5,4.3,1.0,2.3000000000000003,13.099999999999998,5.2,12.900000000000002,6.700000000000001,3.0,4.0,"rgb(42,164,213)"
18.3,9.1,12.8,10.3,5.9,11.8,16.7,15.5,2.6,9.2,9.5,10.8,7.5,5.5,7.299999999999999,14.5,"rgb(40,158,215)"
17.0,11.8,7.8,12.5,7.1,13.0,13.7,13.1,1.5,4.1,6.0,9.0,8.9,8.2,5.3,6.8,"rgb(4,125,251)"
18.2,5.700000000000001,9.2,8.5,5.3,15.0,17.8,12.599999999999998,3.5,6.200000000000001,5.6000000000000005,10.6,9.9,5.799999999999999,7.799999999999999,9.8,"rgb(29,152,226)"
18.3375,8.200000000000001,7.799999999999999,9.1,8.4,14.599999999999998,14.900000000000002,12.5,3.1000000000000005,5.6000000000000005,4.5,9.8,12.3,12.8,8.799999999999997,8.299999999999999,"rgb(107,167,148)"
17.900000000000006,7.399999999999999,6.200000000000001,12.099999999999998,9.2,6.1000000000000005,6.9,4.7,2.3000000000000003,4.0,6.700000000000001,10.3,8.200000000000001,4.8,5.5,9.4,"rgb(28,120,227)"
18.9,6.6000000000000005,6.5,10.900000000000002,6.0,7.6,6.0,4.7,1.3,2.5,5.2,7.200000000000001,16.5,8.4,6.799999999999999,7.399999999999999,"rgb(6,124,249)"
19.5875,6.299999999999999,5.5,8.299999999999999,6.799999999999999,8.299999999999999,7.1000000000000005,7.1000000000000005,1.4,3.3999999999999995,3.6000000000000005,7.299999999999999,8.9,7.6,5.4,9.1,"rgb(50,178,205)"
20.016666666666673,6.3,6.4,6.5,7.0,7.2,7.7,6.0,1.9,3.4,5.5,6.0,8.9,6.7,3.6,5.9,"rgb(48,177,207)"
18.0,5.2,6.8,7.3,5.4,4.9,5.9,5.2,2.3,2.7,3.0,7.1,7.1,7.1,5.5,4.7,"rgb(45,174,210)"
20.0875,6.799999999999999,7.799999999999999,6.799999999999999,6.799999999999999,14.400000000000002,15.0,11.599999999999998,2.3000000000000003,4.5,3.6000000000000005,8.299999999999999,11.099999999999998,5.799999999999999,4.0,7.799999999999999,"rgb(30,154,225)"
19.2125,8.0,8.299999999999999,6.799999999999999,8.5,9.6,9.7,10.900000000000002,1.6999999999999995,4.0,2.2,8.6,11.400000000000002,13.8,7.299999999999999,8.299999999999999,"rgb(55,148,200)"
19.142857142857142,5.700000000000001,6.6000000000000005,8.1,7.799999999999999,7.5,9.7,4.5,1.6999999999999995,2.2,3.6000000000000005,7.6,6.700000000000001,6.200000000000001,5.2,7.299999999999999,"rgb(52,168,203)"
19.55714285714285,6.0,6.5,8.4,7.700000000000001,8.200000000000001,5.1000000000000005,5.5,1.5,3.8,1.5,6.9,10.6,3.9,5.2,9.6,"rgb(48,172,207)"
19.442857142857143,6.799999999999999,6.9,7.799999999999999,7.200000000000001,6.5,6.4,7.0,2.0,2.6,2.1,7.6,8.6,8.4,4.1000000000000005,5.799999999999999,"rgb(112,202,143)"
19.928571428571427,7.700000000000001,6.5,11.0,8.6,6.1000000000000005,6.5,4.8,2.3000000000000003,2.3000000000000003,2.5,9.9,7.299999999999999,6.1000000000000005,5.700000000000001,5.700000000000001,"rgb(57,147,198)"
19.771428571428565,9.6,9.5,10.2,8.5,12.400000000000002,17.5,13.8,2.7,5.9,2.3000000000000003,9.0,15.5,11.2,5.5,11.900000000000002,"rgb(40,139,215)"
19.414285714285715,6.799999999999999,6.4,7.399999999999999,7.799999999999999,12.099999999999998,15.2,8.299999999999999,2.1,3.6000000000000005,1.8000000000000005,8.0,18.7,7.6,7.299999999999999,11.7,"rgb(33,151,222)"
20.18571428571429,6.0,11.5,12.3,10.7,10.6,9.5,9.2,3.2,4.9,1.8000000000000005,10.6,15.400000000000002,7.799999999999999,6.5,10.4,"rgb(34,143,221)"
20.883333333333336,8.200000000000001,7.2,8.6,4.9,12.5,21.9,8.6,2.1,3.5,1.9,9.3,9.4,10.6,10.0,14.6,"rgb(42,139,213)"
20.0,6.3,8.8,9.4,7.3,9.7,8.0,7.1,3.0,3.3,2.1,8.8,6.7,5.3,7.1,7.4,"rgb(47,145,208)"
20.216666666666665,6.8,8.6,9.3,10.4,7.399999999999999,7.8,7.5,2.5,4.0,2.4,8.299999999999999,8.799999999999997,8.299999999999999,6.2,8.1,"rgb(35,134,220)"
19.857142857142858,5.700000000000001,5.6000000000000005,7.1000000000000005,7.700000000000001,6.799999999999999,6.0,6.1000000000000005,2.4,2.7,3.2,6.799999999999999,8.9,4.8,4.2,5.9,"rgb(29,120,226)"
18.6125,11.8,11.0,10.1,9.9,10.5,12.5,11.3,2.8999999999999995,7.1000000000000005,4.9,14.0,10.900000000000002,7.6,6.1000000000000005,7.6,"rgb(14,126,241)"
18.733333333333334,6.3,11.1,12.8,11.5,12.0,14.2,10.7,4.0,7.5,7.5,14.1,13.9,6.6000000000000005,7.3,11.5,"rgb(7,127,248)"
19.085714285714285,5.5,11.400000000000002,14.0,14.2,13.099999999999998,13.7,10.1,2.4,6.1000000000000005,7.899999999999999,12.7,17.7,7.5,4.2,5.2,"rgb(13,117,242)"
20.0,9.1,10.9,18.0,15.3,18.8,18.6,13.5,3.1,7.6,13.0,13.4,14.8,6.0,6.6,5.8,"rgb(101,160,154)"
